order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year
ID-2014-11826,2014-12-17,2014-12-20,Second Class,Tracy Poddar,Corporate,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-AR-10000027,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase",102,5,0.27,16.7445,13.22,High,2014
ES-2014-1734818,2014-12-17,2014-12-23,Standard Class,Jessica Myrick,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,TEC-AC-10003335,Technology,Accessories,"SanDisk Memory Card, Erganomic",220,2,0.0,39.66,22.99,Low,2014
US-2014-126515,2014-12-18,2014-12-20,Second Class,Guy Phonely,Corporate,Alagoas,Brazil,LATAM,South,OFF-EN-10002926,Office Supplies,Envelopes,"Cameo Mailers, Set of 50",61,6,0.6,-56.544,3.81,Medium,2014
MX-2014-101406,2014-12-18,2014-12-21,First Class,Dianna Arnett,Home Office,León,Nicaragua,LATAM,Central,OFF-ST-10004342,Office Supplies,Storage,"Eldon Box, Industrial",14,2,0.0,7.0,2.86,High,2014
ES-2014-3150351,2014-12-18,2014-12-24,Standard Class,Beth Paige,Consumer,England,United Kingdom,EU,North,OFF-FA-10003531,Office Supplies,Fasteners,"Accos Thumb Tacks, Bulk Pack",41,3,0.0,8.55,2.97,Medium,2014
US-2014-116701,2014-12-18,2014-12-22,Second Class,Logan Currie,Consumer,Texas,United States,US,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66,2,0.8,-178.9668,3.63,Medium,2014
CA-2014-103443,2014-12-18,2014-12-24,Standard Class,Annie Thurman,Consumer,New York,United States,US,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124,2,0.0,27.3592,3.66,Medium,2014
CM-2014-680,2014-12-18,2014-12-20,First Class,Valerie Mitchum,Home Office,Centre,Cameroon,Africa,Africa,FUR-DEF-10002865,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic",35,2,0.0,17.58,3.76,High,2014
ES-2014-1933744,2014-12-18,2014-12-24,Standard Class,Janet Lee,Consumer,Limousin,France,EU,Central,OFF-ST-10003764,Office Supplies,Storage,"Tenex Box, Industrial",61,4,0.1,25.128,4.93,Medium,2014
ID-2014-30026,2014-12-18,2014-12-23,Standard Class,Guy Armstrong,Consumer,South Chungcheong,South Korea,APAC,North Asia,OFF-PA-10000383,Office Supplies,Paper,"Green Bar Note Cards, Premium",47,3,0.5,-42.12,4.05,Medium,2014
ES-2014-1137361,2014-12-18,2014-12-25,Standard Class,Ben Peterman,Corporate,Scotland,United Kingdom,EU,North,OFF-EN-10001993,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50",55,2,0.0,18.06,4.17,Medium,2014
IN-2014-62709,2014-12-18,2014-12-20,Second Class,Ivan Gibson,Consumer,Beijing,China,APAC,North Asia,OFF-FA-10001651,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",27,2,0.0,7.02,4.21,High,2014
MX-2014-142601,2014-12-18,2014-12-23,Standard Class,Michael Moore,Consumer,San Salvador,El Salvador,LATAM,Central,OFF-ST-10004432,Office Supplies,Storage,"Fellowes Folders, Blue",53,3,0.0,13.68,4.32,Medium,2014
ES-2014-1085728,2014-12-18,2014-12-20,First Class,Carl Ludwig,Consumer,Lombardy,Italy,EU,South,OFF-LA-10001793,Office Supplies,Labels,"Avery Round Labels, Alphabetical",28,4,0.0,6.12,4.41,High,2014
PL-2014-5000,2014-12-18,2014-12-25,Standard Class,Max Engle,Consumer,Silesia,Poland,EMEA,EMEA,OFF-STA-10001791,Office Supplies,Art,"Stanley Highlighters, Water Color",72,4,0.0,24.24,4.59,Medium,2014
ES-2014-2024223,2014-12-18,2014-12-20,First Class,Alan Barnes,Consumer,Ile-de-France,France,EU,Central,OFF-BI-10001754,Office Supplies,Binders,"Ibico Binder Covers, Recycled",14,1,0.0,5.16,2.35,High,2014
ZI-2014-9550,2014-12-18,2014-12-23,Standard Class,John Castell,Consumer,Bulawayo,Zimbabwe,Africa,Africa,TEC-KON-10003116,Technology,Machines,"Konica Receipt Printer, Red",72,2,0.7,-93.18,4.05,Medium,2014
CA-2014-155362,2014-12-18,2014-12-22,Standard Class,Dave Poirier,Corporate,Wisconsin,United States,US,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,33,2,0.0,8.4656,1.88,Medium,2014
CA-2014-133431,2014-12-18,2014-12-22,Standard Class,Logan Currie,Consumer,California,United States,US,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15,5,0.2,5.1435,0.68,Medium,2014
TU-2014-9100,2014-12-18,2014-12-22,Standard Class,Helen Abelman,Consumer,Istanbul,Turkey,EMEA,EMEA,FUR-ELD-10000857,Furniture,Furnishings,"Eldon Door Stop, Erganomic",20,1,0.6,-22.938,1.66,Medium,2014
EG-2014-8740,2014-12-18,2014-12-22,Second Class,Alyssa Crouse,Corporate,Al Iskandariyah,Egypt,Africa,Africa,OFF-BIC-10002270,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",32,1,0.0,12.21,5.1,High,2014
ZI-2014-9550,2014-12-18,2014-12-23,Standard Class,John Castell,Consumer,Bulawayo,Zimbabwe,Africa,Africa,OFF-AVE-10000543,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",1,1,0.7,-2.349,0.07,Medium,2014
TU-2014-9400,2014-12-18,2014-12-20,Second Class,Becky Martin,Consumer,Istanbul,Turkey,EMEA,EMEA,OFF-IBI-10002805,Office Supplies,Binders,"Ibico 3-Hole Punch, Economy",12,1,0.6,-3.06,0.31,Medium,2014
TU-2014-9100,2014-12-18,2014-12-22,Standard Class,Helen Abelman,Consumer,Istanbul,Turkey,EMEA,EMEA,OFF-BOS-10001576,Office Supplies,Art,"Boston Pencil Sharpener, Fluorescent",12,1,0.6,-13.32,0.31,Medium,2014
CA-2014-106964,2014-12-18,2014-12-21,First Class,Hallie Redmond,Home Office,California,United States,US,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,12,2,0.2,4.2804,0.31,Medium,2014
NI-2014-6290,2014-12-18,2014-12-23,Standard Class,Jocasta Rupert,Consumer,Delta,Nigeria,Africa,Africa,OFF-HON-10004014,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",3,1,0.7,-3.249,0.05,Medium,2014
CA-2014-107342,2014-12-18,2014-12-23,Standard Class,Vicky Freymann,Home Office,Indiana,United States,US,Central,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28,4,0.0,13.2352,1.87,Medium,2014
TU-2014-6330,2014-12-18,2014-12-22,Standard Class,Alejandro Grove,Consumer,Sanliurfa,Turkey,EMEA,EMEA,OFF-STO-10004910,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",7,1,0.6,-2.256,0.5,Medium,2014
TO-2014-6580,2014-12-18,2014-12-22,Standard Class,Neola Schneider,Consumer,Maritime,Togo,Africa,Africa,OFF-AVE-10000418,Office Supplies,Labels,"Avery Color Coded Labels, 5000 Label Set",14,1,0.0,4.77,0.75,Medium,2014
TU-2014-9720,2014-12-18,2014-12-22,Standard Class,Skye Norling,Home Office,Bursa,Turkey,EMEA,EMEA,OFF-BOS-10001711,Office Supplies,Art,"Boston Sketch Pad, Easy-Erase",20,1,0.6,-15.162,0.82,Medium,2014
CA-2014-103443,2014-12-18,2014-12-24,Standard Class,Annie Thurman,Consumer,New York,United States,US,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,25,3,0.2,8.3754,0.98,Medium,2014
CA-2014-133431,2014-12-18,2014-12-22,Standard Class,Logan Currie,Consumer,California,United States,US,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13,3,0.0,6.0858,1.22,Medium,2014
ID-2014-67847,2014-12-18,2014-12-22,Standard Class,Cathy Armstrong,Home Office,Punjab,Pakistan,APAC,Central Asia,OFF-AR-10004138,Office Supplies,Art,"Stanley Pens, Easy-Erase",21,4,0.5,-6.24,1.23,Medium,2014
CA-2014-120936,2014-12-18,2014-12-22,Standard Class,Christine Abelman,Corporate,California,United States,US,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,14,1,0.0,3.6348,1.54,High,2014
TU-2014-6330,2014-12-18,2014-12-22,Standard Class,Alejandro Grove,Consumer,Sanliurfa,Turkey,EMEA,EMEA,OFF-ADV-10003030,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",8,2,0.6,-10.908,0.63,Medium,2014
ES-2014-5547121,2014-12-18,2014-12-21,First Class,Jay Fein,Consumer,Sicily,Italy,EU,South,OFF-ST-10002905,Office Supplies,Storage,"Rogers Box, Single Width",43,3,0.4,-20.16,5.46,Medium,2014
MX-2014-142076,2014-12-18,2014-12-22,Second Class,Carl Jackson,Corporate,Granada,Nicaragua,LATAM,Central,OFF-AP-10002425,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Black",666,2,0.0,119.88,79.94,High,2014
MX-2014-124520,2014-12-18,2014-12-18,Same Day,Maria Etezadi,Home Office,Camagüey,Cuba,LATAM,Caribbean,OFF-BI-10002080,Office Supplies,Binders,"Acco Binder, Clear",19,2,0.0,7.0,6.25,Critical,2014
ES-2014-2024223,2014-12-18,2014-12-20,First Class,Alan Barnes,Consumer,Ile-de-France,France,EU,Central,OFF-EN-10003748,Office Supplies,Envelopes,"Ames Mailers, with clear poly window",118,3,0.0,57.87,29.88,High,2014
MX-2014-133053,2014-12-18,2014-12-20,Second Class,Guy Phonely,Corporate,Cienfuegos,Cuba,LATAM,Caribbean,OFF-EN-10004988,Office Supplies,Envelopes,"Cameo Mailers, Set of 50",153,6,0.0,35.04,31.56,High,2014
ID-2014-72047,2014-12-18,2014-12-22,Standard Class,Sam Zeldin,Home Office,New South Wales,Australia,APAC,Oceania,FUR-CH-10001832,Furniture,Chairs,"Novimex Rocking Chair, Red",355,3,0.1,-7.929,32.0,Medium,2014
ES-2014-5547121,2014-12-18,2014-12-21,First Class,Jay Fein,Consumer,Sicily,Italy,EU,South,TEC-PH-10004707,Technology,Phones,"Samsung Signal Booster, Cordless",251,3,0.4,4.122,38.34,Medium,2014
GG-2014-9540,2014-12-18,2014-12-23,Standard Class,Dianna Vittorini,Consumer,Imereti,Georgia,EMEA,EMEA,TEC-PAN-10003688,Technology,Machines,"Panasonic Printer, Wireless",533,2,0.0,133.2,50.28,Medium,2014
ES-2014-2697033,2014-12-18,2014-12-23,Standard Class,Alex Avila,Consumer,Ile-de-France,France,EU,Central,TEC-PH-10002564,Technology,Phones,"Motorola Signal Booster, Full Size",368,3,0.15,4.311,53.29,High,2014
CA-2014-116855,2014-12-18,2014-12-22,Standard Class,Arianne Irving,Consumer,Virginia,United States,US,South,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,505,5,0.0,80.784,24.98,Medium,2014
CA-2014-130309,2014-12-18,2014-12-22,Standard Class,Giulietta Baptist,Consumer,Virginia,United States,US,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544,3,0.0,157.8702,62.79,High,2014
CA-2014-120936,2014-12-18,2014-12-22,Standard Class,Christine Abelman,Corporate,California,United States,US,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481,4,0.0,125.1432,70.3,High,2014
ES-2014-1933744,2014-12-18,2014-12-24,Standard Class,Janet Lee,Consumer,Limousin,France,EU,Central,FUR-CH-10004774,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",1657,4,0.1,460.2,86.48,Medium,2014
IN-2014-62709,2014-12-18,2014-12-20,Second Class,Ivan Gibson,Consumer,Beijing,China,APAC,North Asia,FUR-CH-10002247,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",460,1,0.0,87.3,99.43,High,2014
MX-2014-142601,2014-12-18,2014-12-23,Standard Class,Michael Moore,Consumer,San Salvador,El Salvador,LATAM,Central,FUR-BO-10004441,Furniture,Bookcases,"Ikea Library with Doors, Metal",1693,7,0.0,220.08,103.16,Medium,2014
MX-2014-126984,2014-12-18,2014-12-20,Second Class,John Huston,Consumer,Paysandú,Uruguay,LATAM,South,FUR-CH-10000891,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",3473,11,0.0,868.12,634.53,High,2014
ES-2014-2785519,2014-12-18,2014-12-24,Standard Class,Laura Armstrong,Corporate,Berlin,Germany,EU,Central,OFF-BI-10000179,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",101,4,0.1,25.644,6.17,Medium,2014
ES-2014-5547121,2014-12-18,2014-12-21,First Class,Jay Fein,Consumer,Sicily,Italy,EU,South,OFF-ST-10000695,Office Supplies,Storage,"Rogers Lockers, Wire Frame",632,5,0.4,-158.13,62.99,Medium,2014
MX-2014-133053,2014-12-18,2014-12-20,Second Class,Guy Phonely,Corporate,Cienfuegos,Cuba,LATAM,Caribbean,OFF-AR-10001694,Office Supplies,Art,"Sanford Canvas, Blue",168,5,0.0,3.3,24.44,High,2014
MX-2014-101406,2014-12-18,2014-12-21,First Class,Dianna Arnett,Home Office,León,Nicaragua,LATAM,Central,TEC-AC-10004626,Technology,Accessories,"Belkin Router, Erganomic",342,2,0.0,0.0,76.0,High,2014
MX-2014-101406,2014-12-18,2014-12-21,First Class,Dianna Arnett,Home Office,León,Nicaragua,LATAM,Central,FUR-CH-10001819,Furniture,Chairs,"Office Star Chairmat, Set of Two",91,2,0.0,38.08,21.2,High,2014
ES-2014-2024223,2014-12-18,2014-12-20,First Class,Alan Barnes,Consumer,Ile-de-France,France,EU,Central,OFF-PA-10001858,Office Supplies,Paper,"SanDisk Message Books, Multicolor",151,6,0.0,24.12,6.9,High,2014
IN-2014-31902,2014-12-18,2014-12-23,Standard Class,Logan Currie,Consumer,Maharashtra,India,APAC,Central Asia,FUR-CH-10002468,Furniture,Chairs,"Hon Rocking Chair, Adjustable",266,2,0.0,69.18,21.8,Medium,2014
TU-2014-9100,2014-12-18,2014-12-22,Standard Class,Helen Abelman,Consumer,Istanbul,Turkey,EMEA,EMEA,FUR-ADV-10004395,Furniture,Furnishings,"Advantus Door Stop, Durable",236,14,0.6,-58.884,7.34,Medium,2014
TU-2014-9100,2014-12-18,2014-12-22,Standard Class,Helen Abelman,Consumer,Istanbul,Turkey,EMEA,EMEA,FUR-HAR-10002328,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",142,2,0.6,-95.988,9.01,Medium,2014
TU-2014-9100,2014-12-18,2014-12-22,Standard Class,Helen Abelman,Consumer,Istanbul,Turkey,EMEA,EMEA,TEC-CAN-10001256,Technology,Copiers,"Canon Wireless Fax, High-Speed",151,1,0.6,-128.136,10.02,Medium,2014
US-2014-126515,2014-12-18,2014-12-20,Second Class,Guy Phonely,Corporate,Alagoas,Brazil,LATAM,South,OFF-AR-10003688,Office Supplies,Art,"Sanford Canvas, Blue",67,5,0.6,-97.74,10.77,Medium,2014
ID-2014-67847,2014-12-18,2014-12-22,Standard Class,Cathy Armstrong,Home Office,Punjab,Pakistan,APAC,Central Asia,FUR-CH-10001756,Furniture,Chairs,"Novimex Bag Chairs, Adjustable",155,4,0.2,44.52,10.79,Medium,2014
IN-2014-62709,2014-12-18,2014-12-20,Second Class,Ivan Gibson,Consumer,Beijing,China,APAC,North Asia,OFF-ST-10001554,Office Supplies,Storage,"Eldon Folders, Industrial",70,4,0.0,2.04,8.76,High,2014
ES-2014-2024223,2014-12-18,2014-12-20,First Class,Alan Barnes,Consumer,Ile-de-France,France,EU,Central,OFF-LA-10004148,Office Supplies,Labels,"Smead File Folder Labels, 5000 Label Set",56,6,0.0,25.56,11.54,High,2014
CA-2014-103443,2014-12-18,2014-12-24,Standard Class,Annie Thurman,Consumer,New York,United States,US,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,167,2,0.0,41.68,12.41,Medium,2014
ES-2014-5547121,2014-12-18,2014-12-21,First Class,Jay Fein,Consumer,Sicily,Italy,EU,South,OFF-ST-10003956,Office Supplies,Storage,"Rogers Trays, Single Width",185,5,0.4,-101.97,14.76,Medium,2014
MX-2014-101406,2014-12-18,2014-12-21,First Class,Dianna Arnett,Home Office,León,Nicaragua,LATAM,Central,FUR-CH-10000265,Furniture,Chairs,"Office Star Chairmat, Adjustable",273,6,0.0,62.76,18.16,High,2014
MX-2014-142601,2014-12-18,2014-12-23,Standard Class,Michael Moore,Consumer,San Salvador,El Salvador,LATAM,Central,FUR-CH-10003514,Furniture,Chairs,"Harbour Creations Rocking Chair, Set of Two",199,2,0.0,43.8,15.44,Medium,2014
ES-2014-2785519,2014-12-18,2014-12-24,Standard Class,Laura Armstrong,Corporate,Berlin,Germany,EU,Central,OFF-AR-10002094,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",131,5,0.1,4.29,10.8,Medium,2014
EG-2014-8740,2014-12-18,2014-12-22,Second Class,Alyssa Crouse,Corporate,Al Iskandariyah,Egypt,Africa,Africa,FUR-HON-10001558,Furniture,Chairs,"Hon Swivel Stool, Black",161,1,0.0,45.12,17.24,High,2014
SF-2014-4320,2014-12-19,2014-12-19,Same Day,Duane Noonan,Consumer,Gauteng,South Africa,Africa,Africa,OFF-WIL-10002947,Office Supplies,Binders,"Wilson Jones Index Tab, Clear",24,4,0.0,2.04,4.18,Critical,2014
GV-2014-7870,2014-12-19,2014-12-23,Standard Class,Christina DeMoss,Consumer,Nzérékoré,Guinea,Africa,Africa,OFF-AME-10001009,Office Supplies,Envelopes,"Ames Interoffice Envelope, Set of 50",45,1,0.0,17.58,3.91,Medium,2014
CA-2014-156664,2014-12-19,2014-12-24,Standard Class,Beth Paige,Consumer,Ohio,United States,US,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130,2,0.2,13.0112,3.87,Medium,2014
IN-2014-66566,2014-12-19,2014-12-24,Second Class,Denise Leinenbach,Consumer,South Australia,Australia,APAC,Oceania,OFF-PA-10002974,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",77,3,0.1,7.587,3.68,Medium,2014
ID-2014-74728,2014-12-19,2014-12-26,Standard Class,Julia West,Consumer,Tasmania,Australia,APAC,Oceania,OFF-PA-10004187,Office Supplies,Paper,"Xerox Message Books, Multicolor",39,3,0.4,-22.266,3.65,Low,2014
ES-2014-2271414,2014-12-19,2014-12-23,Standard Class,Alan Schoenberger,Corporate,Rhône-Alpes,France,EU,Central,OFF-ST-10004377,Office Supplies,Storage,"Rogers File Cart, Single Width",382,3,0.1,67.941,3.62,Medium,2014
IN-2014-18889,2014-12-19,2014-12-24,Second Class,Grace Kelly,Corporate,Bangkok,Thailand,APAC,Southeast Asia,OFF-PA-10001944,Office Supplies,Paper,"SanDisk Computer Printout Paper, Premium",32,2,0.47,-23.2626,3.6,Medium,2014
GV-2014-7870,2014-12-19,2014-12-23,Standard Class,Christina DeMoss,Consumer,Nzérékoré,Guinea,Africa,Africa,OFF-ROG-10001372,Office Supplies,Storage,"Rogers Trays, Blue",123,2,0.0,36.96,4.29,Medium,2014
SF-2014-4320,2014-12-19,2014-12-19,Same Day,Duane Noonan,Consumer,Gauteng,South Africa,Africa,Africa,OFF-ACC-10001703,Office Supplies,Binders,"Acco Binder, Recycled",16,1,0.0,0.45,3.46,Critical,2014
TO-2014-1980,2014-12-19,2014-12-25,Standard Class,Jesus Ocampo,Home Office,Maritime,Togo,Africa,Africa,OFF-BIC-10004557,Office Supplies,Art,"BIC Canvas, Blue",54,1,0.0,4.29,3.67,Medium,2014
ID-2014-64606,2014-12-19,2014-12-24,Second Class,Giulietta Dortch,Corporate,South Australia,Australia,APAC,Oceania,OFF-EN-10001157,Office Supplies,Envelopes,"Ames Business Envelopes, Security-Tint",26,2,0.1,-0.588,4.79,High,2014
IN-2014-18889,2014-12-19,2014-12-24,Second Class,Grace Kelly,Corporate,Bangkok,Thailand,APAC,Southeast Asia,OFF-PA-10004930,Office Supplies,Paper,"Xerox Note Cards, Recycled",84,6,0.47,-8.0496,6.21,Medium,2014
SF-2014-9810,2014-12-19,2014-12-20,First Class,Toby Carlisle,Consumer,Kwazulu-natal,South Africa,Africa,Africa,OFF-GLO-10002315,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",48,1,0.0,10.98,5.33,Medium,2014
CG-2014-2730,2014-12-19,2014-12-23,Standard Class,Art Ferguson,Consumer,Kinshasa,Democratic Republic of the Congo,Africa,Africa,OFF-BIC-10002722,Office Supplies,Art,"BIC Pens, Water Color",70,4,0.0,28.56,5.54,High,2014
ES-2014-4790238,2014-12-19,2014-12-21,First Class,Steven Cartwright,Consumer,Carinthia,Austria,EU,Central,OFF-SU-10003509,Office Supplies,Supplies,"Stiletto Ruler, Easy Grip",83,5,0.0,33.75,5.74,High,2014
US-2014-165687,2014-12-19,2014-12-23,Standard Class,Larry Hughes,Consumer,Lima (city),Peru,LATAM,South,FUR-FU-10004960,Furniture,Furnishings,"Deflect-O Photo Frame, Durable",59,3,0.4,-19.584,5.99,Medium,2014
ES-2014-2271414,2014-12-19,2014-12-23,Standard Class,Alan Schoenberger,Corporate,Rhône-Alpes,France,EU,Central,OFF-AP-10001266,Office Supplies,Appliances,"Hoover Toaster, Black",224,3,0.1,87.219,6.11,Medium,2014
MX-2014-126389,2014-12-19,2014-12-21,Second Class,Alan Shonely,Consumer,Coahuila,Mexico,LATAM,North,OFF-PA-10002363,Office Supplies,Paper,"Eaton Message Books, Recycled",109,8,0.0,33.76,6.43,High,2014
CA-2014-156664,2014-12-19,2014-12-24,Standard Class,Beth Paige,Consumer,Ohio,United States,US,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91,5,0.2,29.692,6.44,Medium,2014
ES-2014-4626156,2014-12-19,2014-12-21,Second Class,Dorothy Wardle,Corporate,Brittany,France,EU,Central,OFF-BI-10002674,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",37,3,0.0,16.65,6.65,High,2014
CA-2014-115602,2014-12-19,2014-12-25,Standard Class,Doug Jacobs,Consumer,New York,United States,US,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3,2,0.0,1.376,0.18,Medium,2014
ID-2014-78774,2014-12-19,2014-12-26,Standard Class,Harry Greene,Consumer,Queensland,Australia,APAC,Oceania,OFF-SU-10000178,Office Supplies,Supplies,"Acme Ruler, Easy Grip",66,4,0.1,-1.572,2.85,Medium,2014
ES-2014-1932820,2014-12-19,2014-12-21,Second Class,Brian Derr,Consumer,Abruzzi,Italy,EU,South,OFF-AR-10002852,Office Supplies,Art,"Stanley Pens, Fluorescent",57,5,0.0,4.95,5.17,Medium,2014
MX-2014-105725,2014-12-19,2014-12-26,Standard Class,Brendan Dodson,Home Office,Puebla,Mexico,LATAM,North,OFF-SU-10004480,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",64,3,0.0,27.66,2.75,Medium,2014
US-2014-102526,2014-12-19,2014-12-23,Standard Class,Natalie DeCherney,Consumer,Quintana Roo,Mexico,LATAM,North,FUR-FU-10000060,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",16,2,0.4,-9.696,0.82,Medium,2014
CA-2014-115602,2014-12-19,2014-12-25,Standard Class,Doug Jacobs,Consumer,New York,United States,US,East,OFF-AR-10002280,Office Supplies,Art,Staples,39,6,0.0,17.469,2.55,Medium,2014
IR-2014-2890,2014-12-19,2014-12-23,Standard Class,Theresa Coyne,Corporate,Fars,Iran,EMEA,EMEA,OFF-OIC-10000492,Office Supplies,Fasteners,"OIC Push Pins, 12 Pack",57,4,0.0,23.4,6.87,High,2014
IN-2014-18889,2014-12-19,2014-12-24,Second Class,Grace Kelly,Corporate,Bangkok,Thailand,APAC,Southeast Asia,OFF-BI-10000698,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled",8,2,0.17,1.7574,0.18,Medium,2014
US-2014-102526,2014-12-19,2014-12-23,Standard Class,Natalie DeCherney,Consumer,Quintana Roo,Mexico,LATAM,North,OFF-BI-10001892,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",15,3,0.0,3.48,0.33,Medium,2014
CA-2014-156664,2014-12-19,2014-12-24,Standard Class,Beth Paige,Consumer,Ohio,United States,US,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,5,3,0.2,1.7487,0.53,Medium,2014
CA-2014-156664,2014-12-19,2014-12-24,Standard Class,Beth Paige,Consumer,Ohio,United States,US,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7,3,0.7,-6.03,0.57,Medium,2014
CA-2014-158736,2014-12-19,2014-12-25,Standard Class,Tonja Turnell,Home Office,California,United States,US,West,OFF-AR-10002578,Office Supplies,Art,Newell 335,6,2,0.0,1.6704,0.59,Low,2014
MX-2014-148684,2014-12-19,2014-12-25,Standard Class,Andy Gerbode,Corporate,Alagoas,Brazil,LATAM,South,OFF-EN-10000358,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",11,1,0.0,5.04,0.66,Low,2014
CA-2014-143252,2014-12-19,2014-12-25,Standard Class,Harold Engle,Corporate,Wisconsin,United States,US,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29,3,0.0,10.8558,0.82,Medium,2014
CA-2014-105886,2014-12-19,2014-12-24,Standard Class,Duane Benoit,Consumer,New York,United States,US,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",19,2,0.0,8.532,0.84,Medium,2014
CA-2014-102099,2014-12-19,2014-12-20,First Class,Emily Phan,Consumer,California,United States,US,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,13,2,0.0,6.2208,0.94,Medium,2014
IN-2014-18889,2014-12-19,2014-12-24,Second Class,Grace Kelly,Corporate,Bangkok,Thailand,APAC,Southeast Asia,OFF-FA-10000027,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",26,3,0.47,0.4626,2.74,Medium,2014
TO-2014-1980,2014-12-19,2014-12-25,Standard Class,Jesus Ocampo,Home Office,Maritime,Togo,Africa,Africa,FUR-SAF-10000565,Furniture,Chairs,"SAFCO Bag Chairs, Adjustable",52,1,0.0,9.33,1.03,Medium,2014
UP-2014-7980,2014-12-19,2014-12-24,Second Class,Dennis Pardue,Home Office,Volyn,Ukraine,EMEA,EMEA,OFF-BOS-10004950,Office Supplies,Art,"Boston Pens, Fluorescent",15,1,0.0,2.61,1.09,Medium,2014
CA-2014-102099,2014-12-19,2014-12-20,First Class,Emily Phan,Consumer,California,United States,US,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32,5,0.0,15.552,1.09,Medium,2014
US-2014-100489,2014-12-19,2014-12-23,Standard Class,Muhammed MacIntyre,Corporate,Panama,Panama,LATAM,Central,OFF-SU-10002323,Office Supplies,Supplies,"Elite Shears, Steel",19,1,0.4,-12.376,1.1,Medium,2014
CA-2014-164000,2014-12-19,2014-12-23,Standard Class,Aaron Hawkins,Corporate,Pennsylvania,United States,US,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,19,7,0.2,2.338,1.13,Medium,2014
ES-2014-1119560,2014-12-19,2014-12-20,First Class,Rick Reed,Corporate,Nord-Pas-de-Calais,France,EU,Central,OFF-AR-10000505,Office Supplies,Art,"Binney & Smith Pens, Easy-Erase",73,6,0.0,0.0,1.73,High,2014
