order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year
IT-2014-5192801,2014-12-25,2015-01-01,Standard Class,Jonathan Doherty,Corporate,North Brabant,Netherlands,EU,Central,OFF-LA-10003699,Office Supplies,Labels,"Smead File Folder Labels, Adjustable",24,7,0.5,-21.0,3.43,Low,2014
ZI-2014-6030,2014-12-25,2015-01-01,Standard Class,Janet Martin,Consumer,Harare,Zimbabwe,Africa,Africa,FUR-SAF-10002314,Furniture,Chairs,"SAFCO Swivel Stool, Black",50,1,0.7,-56.277,3.61,Medium,2014
CA-2014-148355,2014-12-25,2014-12-29,Standard Class,Nick Crebassa,Corporate,Massachusetts,United States,US,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19,3,0.0,9.3312,3.75,High,2014
MX-2014-134523,2014-12-25,2014-12-28,First Class,Alyssa Crouse,Corporate,San Salvador,El Salvador,LATAM,Central,OFF-LA-10000203,Office Supplies,Labels,"Hon Round Labels, Laser Printer Compatible",22,5,0.0,9.3,3.96,High,2014
AG-2014-2280,2014-12-25,2015-01-01,Standard Class,Michael Stewart,Corporate,Alger,Algeria,Africa,Africa,OFF-TEN-10000794,Office Supplies,Storage,"Tenex Shelving, Wire Frame",54,1,0.0,6.42,4.45,Medium,2014
IN-2014-66377,2014-12-25,2014-12-29,Standard Class,Harold Engle,Corporate,Singapore,Singapore,APAC,Southeast Asia,OFF-BI-10003159,Office Supplies,Binders,"Avery Binding Machine, Durable",50,1,0.0,10.56,4.21,Medium,2014
MX-2014-135265,2014-12-25,2014-12-31,Standard Class,Dan Reichenbach,Corporate,Distrito Federal,Mexico,LATAM,North,OFF-PA-10001164,Office Supplies,Paper,"Green Bar Message Books, Recycled",47,3,0.0,22.26,4.39,Medium,2014
IN-2014-78522,2014-12-25,2014-12-29,Second Class,David Wiener,Corporate,Queensland,Australia,APAC,Oceania,TEC-AC-10001312,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",40,1,0.1,9.687,4.48,Medium,2014
ES-2014-2524646,2014-12-25,2014-12-29,Standard Class,Beth Fritzler,Corporate,Lower Saxony,Germany,EU,Central,OFF-FA-10000520,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack",109,8,0.0,52.08,4.63,Medium,2014
IR-2014-6760,2014-12-25,2014-12-30,Standard Class,Christopher Conant,Consumer,Tehran,Iran,EMEA,EMEA,OFF-KLE-10001699,Office Supplies,Supplies,"Kleencut Letter Opener, Easy Grip",115,4,0.0,13.68,4.85,Medium,2014
ES-2014-1581942,2014-12-25,2014-12-31,Standard Class,Shui Tom,Consumer,Balearic Islands,Spain,EU,South,OFF-AP-10002413,Office Supplies,Appliances,"Breville Coffee Grinder, Black",184,3,0.0,64.35,5.27,Medium,2014
EZ-2014-4520,2014-12-25,2014-12-30,Standard Class,Linda Southworth,Corporate,Liberec,Czech Republic,EMEA,EMEA,OFF-AVE-10003740,Office Supplies,Binders,"Avery Binding Machine, Clear",48,1,0.0,5.79,5.6,High,2014
CA-2014-117933,2014-12-25,2014-12-30,Standard Class,Roy Französisch,Consumer,New York,United States,US,East,OFF-AP-10004249,Office Supplies,Appliances,Staples,36,3,0.0,9.6957,4.2,High,2014
IN-2014-72481,2014-12-25,2015-01-01,Standard Class,Larry Tron,Consumer,Queensland,Australia,APAC,Oceania,OFF-LA-10000879,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",15,2,0.1,6.048,2.59,Low,2014
AG-2014-2280,2014-12-25,2015-01-01,Standard Class,Michael Stewart,Corporate,Alger,Algeria,Africa,Africa,FUR-SAF-10002121,Furniture,Chairs,"SAFCO Rocking Chair, Black",265,2,0.0,29.1,0.64,Medium,2014
IN-2014-19904,2014-12-25,2014-12-29,Standard Class,Jennifer Halladay,Consumer,Sabah,Malaysia,APAC,Southeast Asia,OFF-EN-10001975,Office Supplies,Envelopes,"Kraft Business Envelopes, Security-Tint",82,5,0.0,10.65,2.19,Medium,2014
ID-2014-76324,2014-12-25,2014-12-27,First Class,Jamie Frazer,Consumer,Jakarta,Indonesia,APAC,Southeast Asia,OFF-EN-10001029,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",92,9,0.47,-80.2305,5.71,Medium,2014
CA-2014-128734,2014-12-25,2015-01-01,Standard Class,James Lanier,Home Office,Arizona,United States,US,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,9,4,0.2,1.9224,0.86,Medium,2014
CA-2014-169978,2014-12-25,2014-12-29,Standard Class,Hunter Glantz,Consumer,New York,United States,US,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",14,3,0.2,4.8519,0.98,Medium,2014
CA-2014-163671,2014-12-25,2014-12-31,Standard Class,Dave Poirier,Corporate,Idaho,United States,US,West,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21,3,0.2,7.992,1.07,Medium,2014
ES-2014-1871238,2014-12-25,2014-12-29,Standard Class,Victoria Wilson,Corporate,Balearic Islands,Spain,EU,South,OFF-ST-10003335,Office Supplies,Storage,"Smead Box, Blue",10,1,0.1,-1.077,0.52,Medium,2014
CA-2014-154935,2014-12-25,2014-12-30,Standard Class,Andy Reiter,Consumer,New York,United States,US,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",18,3,0.2,5.5875,1.07,Medium,2014
CA-2014-1670,2014-12-25,2014-12-31,Standard Class,Randy Ferguson,Corporate,Manitoba,Canada,Canada,Canada,OFF-CAR-10001746,Office Supplies,Binders,"Cardinal Index Tab, Clear",13,2,0.0,5.64,1.11,Medium,2014
IN-2014-19904,2014-12-25,2014-12-29,Standard Class,Jennifer Halladay,Consumer,Sabah,Malaysia,APAC,Southeast Asia,FUR-FU-10000714,Furniture,Furnishings,"Tenex Light Bulb, Black",38,2,0.0,5.64,1.17,Medium,2014
IN-2014-32637,2014-12-25,2014-12-27,Second Class,Meg O'Connel,Home Office,Western Australia,Australia,APAC,Oceania,FUR-CH-10001204,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Red",88,1,0.1,28.371,1.32,Medium,2014
US-2014-152751,2014-12-25,2014-12-31,Standard Class,Dan Reichenbach,Corporate,Minas Gerais,Brazil,LATAM,South,OFF-PA-10003052,Office Supplies,Paper,"Green Bar Message Books, Recycled",19,3,0.6,-6.18,1.43,Medium,2014
MX-2014-138177,2014-12-25,2014-12-29,Standard Class,Susan Pistek,Consumer,Francisco Morazán,Honduras,LATAM,Central,OFF-AR-10000481,Office Supplies,Art,"BIC Markers, Blue",21,2,0.4,-0.376,1.45,Medium,2014
MX-2014-138177,2014-12-25,2014-12-29,Standard Class,Susan Pistek,Consumer,Francisco Morazán,Honduras,LATAM,Central,OFF-FA-10000644,Office Supplies,Fasteners,"Accos Push Pins, Metal",18,3,0.4,2.928,1.5,Medium,2014
IN-2014-19904,2014-12-25,2014-12-29,Standard Class,Jennifer Halladay,Consumer,Sabah,Malaysia,APAC,Southeast Asia,OFF-EN-10003231,Office Supplies,Envelopes,"Jiffy Business Envelopes, Set of 50",39,2,0.0,7.38,1.63,Medium,2014
MX-2014-141369,2014-12-25,2015-01-01,Standard Class,Hunter Glantz,Consumer,Managua,Nicaragua,LATAM,Central,OFF-PA-10003832,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11",33,2,0.0,5.88,1.79,Medium,2014
BO-2014-4120,2014-12-25,2014-12-27,Second Class,Liz Carlisle,Consumer,Brest,Belarus,EMEA,EMEA,OFF-ELD-10003181,Office Supplies,Storage,"Eldon Box, Industrial",11,1,0.0,3.96,1.81,Critical,2014
CA-2014-148355,2014-12-25,2014-12-29,Standard Class,Nick Crebassa,Corporate,Massachusetts,United States,US,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12,5,0.0,6.15,1.94,High,2014
AG-2014-2280,2014-12-25,2015-01-01,Standard Class,Michael Stewart,Corporate,Alger,Algeria,Africa,Africa,OFF-STA-10001636,Office Supplies,Art,"Stanley Markers, Water Color",51,2,0.0,16.74,1.97,Medium,2014
US-2014-153381,2014-12-25,2014-12-31,Standard Class,Beth Fritzler,Corporate,Santa Fe,Argentina,LATAM,South,OFF-AR-10001659,Office Supplies,Art,"Boston Markers, Blue",53,5,0.4,-12.36,2.25,Medium,2014
IN-2014-19904,2014-12-25,2014-12-29,Standard Class,Jennifer Halladay,Consumer,Sabah,Malaysia,APAC,Southeast Asia,TEC-AC-10004012,Technology,Accessories,"Enermax Flash Drive, Erganomic",79,2,0.0,33.0,6.0,Medium,2014
CA-2014-147956,2014-12-25,2015-01-01,Standard Class,Alan Hwang,Consumer,Washington,United States,US,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,1004,6,0.0,0.0,121.83,Low,2014
ES-2014-3444885,2014-12-25,2014-12-25,Same Day,Bruce Geld,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,TEC-PH-10004152,Technology,Phones,"Apple Headset, VoIP",62,1,0.15,-0.7425,6.76,High,2014
ES-2014-5017334,2014-12-25,2014-12-30,Standard Class,Neil Französisch,Home Office,Berlin,Germany,EU,Central,TEC-CO-10004252,Technology,Copiers,"HP Ink, Color",586,5,0.1,103.98,35.27,Medium,2014
MX-2014-129840,2014-12-25,2014-12-28,First Class,Rob Haberlin,Consumer,San Salvador,El Salvador,LATAM,Central,TEC-AC-10002170,Technology,Accessories,"Enermax Numeric Keypad, USB",147,4,0.0,26.4,36.66,High,2014
ES-2014-3455098,2014-12-25,2015-01-01,Standard Class,Chuck Sachs,Consumer,Bavaria,Germany,EU,Central,TEC-MA-10004609,Technology,Machines,"Okidata Inkjet, White",311,1,0.0,40.44,51.14,Low,2014
CG-2014-5160,2014-12-25,2014-12-30,Standard Class,Christopher Conant,Consumer,Kasai-Oriental,Democratic Republic of the Congo,Africa,Africa,TEC-STA-10004181,Technology,Machines,"StarTech Inkjet, Durable",1201,4,0.0,132.0,56.54,Medium,2014
ES-2014-2364837,2014-12-25,2014-12-27,First Class,Cari MacIntyre,Corporate,Hovedstaden,Denmark,EU,North,OFF-AP-10003618,Office Supplies,Appliances,"Hoover Refrigerator, Silver",527,2,0.5,-189.75,57.49,High,2014
CA-2014-128734,2014-12-25,2015-01-01,Standard Class,James Lanier,Home Office,Arizona,United States,US,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,842,3,0.2,105.297,70.22,Medium,2014
SA-2014-5840,2014-12-25,2014-12-28,Second Class,Don Jones,Corporate,Ar Riyad,Saudi Arabia,EMEA,EMEA,OFF-SME-10000746,Office Supplies,Storage,"Smead Lockers, Industrial",199,1,0.0,55.68,74.97,Critical,2014
CA-2014-124296,2014-12-25,2014-12-29,Standard Class,Christine Sundaresam,Consumer,Louisiana,United States,US,South,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,480,3,0.0,239.985,27.36,Medium,2014
ID-2014-66181,2014-12-25,2014-12-29,Standard Class,Art Ferguson,Consumer,Western Australia,Australia,APAC,Oceania,FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",773,5,0.1,-51.645,75.16,High,2014
MX-2014-141369,2014-12-25,2015-01-01,Standard Class,Hunter Glantz,Consumer,Managua,Nicaragua,LATAM,Central,TEC-CO-10001893,Technology,Copiers,"HP Wireless Fax, Color",962,4,0.002,335.5912,86.11,Medium,2014
MX-2014-166905,2014-12-25,2014-12-29,Standard Class,Pete Takahito,Consumer,Durango,Mexico,LATAM,North,TEC-CO-10003420,Technology,Copiers,"Sharp Wireless Fax, High-Speed",1649,7,0.002,277.53488,106.62,Medium,2014
IT-2014-1420868,2014-12-25,2014-12-25,Same Day,Bart Pistole,Corporate,Värmland,Sweden,EU,North,FUR-BO-10004704,Furniture,Bookcases,"Bush Corner Shelving, Pine",313,5,0.5,-12.6,127.82,Critical,2014
MA-2014-9580,2014-12-25,2014-12-27,First Class,Carol Darley,Consumer,Boeny,Madagascar,Africa,Africa,TEC-CAN-10001437,Technology,Copiers,"Canon Wireless Fax, Laser",379,1,0.0,185.52,147.79,Critical,2014
IR-2014-6760,2014-12-25,2014-12-30,Standard Class,Christopher Conant,Consumer,Tehran,Iran,EMEA,EMEA,FUR-SAF-10000213,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",1763,4,0.0,669.72,162.31,Medium,2014
CA-2014-145219,2014-12-25,2014-12-26,First Class,Robert Marley,Home Office,California,United States,US,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2880,6,0.2,1007.9832,334.15,Critical,2014
MX-2014-141369,2014-12-25,2015-01-01,Standard Class,Hunter Glantz,Consumer,Managua,Nicaragua,LATAM,Central,TEC-AC-10003725,Technology,Accessories,"Memorex Flash Drive, Erganomic",73,4,0.0,25.36,6.24,Medium,2014
MX-2014-147270,2014-12-25,2014-12-27,First Class,Chuck Clark,Home Office,Huehuetenango,Guatemala,LATAM,Central,TEC-PH-10001712,Technology,Phones,"Nokia Smart Phone, Full Size",848,2,0.0,330.72,85.07,Medium,2014
ES-2014-3444885,2014-12-25,2014-12-25,Same Day,Bruce Geld,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,TEC-AC-10004883,Technology,Accessories,"Enermax Keyboard, Programmable",170,2,0.0,73.02,26.3,High,2014
ES-2014-4689230,2014-12-25,2014-12-29,Standard Class,Michael Oakman,Consumer,Limburg,Belgium,EU,Central,OFF-AP-10001099,Office Supplies,Appliances,"Hoover Stove, Black",1136,2,0.0,90.84,93.1,Medium,2014
ES-2014-2524646,2014-12-25,2014-12-29,Standard Class,Beth Fritzler,Corporate,Lower Saxony,Germany,EU,Central,OFF-BI-10004446,Office Supplies,Binders,"Acco Binding Machine, Economy",409,8,0.0,118.32,25.6,Medium,2014
ES-2014-2524646,2014-12-25,2014-12-29,Standard Class,Beth Fritzler,Corporate,Lower Saxony,Germany,EU,Central,OFF-AR-10001461,Office Supplies,Art,"BIC Canvas, Water Color",114,2,0.0,1.08,7.78,Medium,2014
CA-2014-121195,2014-12-25,2014-12-28,First Class,Neola Schneider,Consumer,Texas,United States,US,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264,2,0.2,19.824,26.08,High,2014
ID-2014-76324,2014-12-25,2014-12-27,First Class,Jamie Frazer,Consumer,Jakarta,Indonesia,APAC,Southeast Asia,OFF-SU-10002543,Office Supplies,Supplies,"Stiletto Scissors, Easy Grip",80,6,0.47,-62.1486,7.93,Medium,2014
IN-2014-19904,2014-12-25,2014-12-29,Standard Class,Jennifer Halladay,Consumer,Sabah,Malaysia,APAC,Southeast Asia,OFF-FA-10000248,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",98,7,0.0,48.93,8.41,Medium,2014
ES-2014-1871238,2014-12-25,2014-12-29,Standard Class,Victoria Wilson,Corporate,Balearic Islands,Spain,EU,South,TEC-CO-10004325,Technology,Copiers,"Canon Personal Copier, Laser",285,2,0.0,128.46,12.74,Medium,2014
IT-2014-1420868,2014-12-25,2014-12-25,Same Day,Bart Pistole,Corporate,Värmland,Sweden,EU,North,TEC-MA-10003261,Technology,Machines,"Panasonic Phone, Durable",42,1,0.5,-3.42,13.86,Critical,2014
IN-2014-37551,2014-12-25,2014-12-29,Standard Class,Don Jones,Corporate,Jawa Timur,Indonesia,APAC,Southeast Asia,FUR-FU-10002362,Furniture,Furnishings,"Advantus Door Stop, Black",230,7,0.27,44.0433,14.24,Medium,2014
IT-2014-1420868,2014-12-25,2014-12-25,Same Day,Bart Pistole,Corporate,Värmland,Sweden,EU,North,FUR-FU-10000072,Furniture,Furnishings,"Advantus Light Bulb, Erganomic",67,9,0.6,-85.806,15.24,Critical,2014
IN-2014-27345,2014-12-25,2014-12-30,Second Class,Thea Hendricks,Consumer,Queensland,Australia,APAC,Oceania,OFF-AR-10000027,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase",126,5,0.1,40.485,11.88,Medium,2014
ES-2014-3954413,2014-12-25,2014-12-31,Standard Class,Tony Chapman,Home Office,Valenciana,Spain,EU,South,OFF-ST-10000127,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",205,4,0.1,70.476,16.9,Medium,2014
AG-2014-2280,2014-12-25,2015-01-01,Standard Class,Michael Stewart,Corporate,Alger,Algeria,Africa,Africa,FUR-SAU-10000893,Furniture,Bookcases,"Sauder Stackable Bookrack, Mobile",294,2,0.0,85.14,17.8,Medium,2014
IR-2014-6760,2014-12-25,2014-12-30,Standard Class,Christopher Conant,Consumer,Tehran,Iran,EMEA,EMEA,TEC-STA-10000546,Technology,Machines,"StarTech Calculator, Red",223,6,0.0,33.3,21.47,Medium,2014
CA-2014-124296,2014-12-25,2014-12-29,Standard Class,Christine Sundaresam,Consumer,Louisiana,United States,US,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",233,4,0.0,60.5488,23.2,Medium,2014
CA-2014-169978,2014-12-25,2014-12-29,Standard Class,Hunter Glantz,Consumer,New York,United States,US,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,272,2,0.1,48.3136,23.2,Medium,2014
IN-2014-78522,2014-12-25,2014-12-29,Second Class,David Wiener,Corporate,Queensland,Australia,APAC,Oceania,FUR-CH-10004580,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",209,4,0.1,48.588,23.29,Medium,2014
IN-2014-25644,2014-12-25,2014-12-30,Standard Class,Allen Armold,Consumer,New South Wales,Australia,APAC,Oceania,FUR-BO-10004230,Furniture,Bookcases,"Bush Corner Shelving, Metal",444,4,0.1,153.06,25.03,Medium,2014
CA-2014-145219,2014-12-25,2014-12-26,First Class,Robert Marley,Home Office,California,United States,US,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90,3,0.2,33.93,15.95,Critical,2014
IR-2014-6760,2014-12-25,2014-12-30,Standard Class,Christopher Conant,Consumer,Tehran,Iran,EMEA,EMEA,TEC-KON-10004774,Technology,Machines,"Konica Inkjet, Durable",624,2,0.0,37.38,25.02,Medium,2014
IT-2014-5217096,2014-12-26,2014-12-31,Standard Class,Trudy Glocke,Consumer,Stockholm,Sweden,EU,North,OFF-AR-10004151,Office Supplies,Art,"BIC Sketch Pad, Blue",49,2,0.5,-31.2,4.39,Medium,2014
CA-2014-146780,2014-12-26,2014-12-31,Standard Class,Cynthia Voltz,Corporate,New York,United States,US,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,42,2,0.0,10.9096,4.18,Medium,2014
CA-2014-134194,2014-12-26,2015-01-02,Standard Class,Guy Armstrong,Consumer,Texas,United States,US,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",41,5,0.8,-65.568,4.14,Low,2014
US-2014-136084,2014-12-26,2014-12-26,Same Day,Tracy Hopkins,Home Office,Francisco Morazán,Honduras,LATAM,Central,OFF-EN-10003636,Office Supplies,Envelopes,"Jiffy Peel and Seal, Security-Tint",36,4,0.4,-9.024,4.07,Medium,2014
US-2014-147669,2014-12-26,2014-12-31,Standard Class,Susan Vittorini,Consumer,Ohio,United States,US,East,OFF-FA-10002975,Office Supplies,Fasteners,Staples,39,13,0.2,12.7764,3.41,Medium,2014
MX-2014-142825,2014-12-26,2014-12-30,Standard Class,Karen Bern,Corporate,San Salvador,El Salvador,LATAM,Central,OFF-EN-10004211,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Security-Tint",53,4,0.0,22.56,3.7,Medium,2014
IN-2014-14850,2014-12-26,2014-12-31,Standard Class,Sonia Sunley,Consumer,Yogyakarta,Indonesia,APAC,Southeast Asia,FUR-FU-10004509,Furniture,Furnishings,"Advantus Door Stop, Duo Pack",99,3,0.27,2.6271,3.37,Medium,2014
CA-2014-134194,2014-12-26,2015-01-02,Standard Class,Guy Armstrong,Consumer,Texas,United States,US,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,40,9,0.8,-59.373,3.12,Low,2014
IT-2014-2208571,2014-12-26,2014-12-28,First Class,Maribeth Schnelling,Consumer,Lisboa,Portugal,EU,South,OFF-BI-10000171,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",20,6,0.5,-9.09,4.48,High,2014
MX-2014-110499,2014-12-26,2014-12-30,Standard Class,Matthew Clasen,Corporate,Mayabeque,Cuba,LATAM,Caribbean,OFF-PA-10001516,Office Supplies,Paper,"Xerox Note Cards, Recycled",35,2,0.0,8.4,2.91,Medium,2014
CA-2014-114055,2014-12-26,2014-12-30,Second Class,Mick Hernandez,Home Office,Alabama,United States,US,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96,2,0.0,46.1184,4.0,High,2014
IN-2014-66020,2014-12-26,2015-01-01,Standard Class,Neil Ducich,Corporate,Western Australia,Australia,APAC,Oceania,OFF-PA-10000127,Office Supplies,Paper,"SanDisk Parchment Paper, Multicolor",82,5,0.1,24.39,4.93,Medium,2014
IN-2014-71886,2014-12-26,2014-12-31,Standard Class,Maria Etezadi,Home Office,Beijing,China,APAC,North Asia,OFF-SU-10004938,Office Supplies,Supplies,"Fiskars Trimmer, Steel",83,2,0.0,7.5,7.72,High,2014
ES-2014-4936686,2014-12-26,2014-12-30,Standard Class,Amy Cox,Consumer,North Rhine-Westphalia,Germany,EU,Central,OFF-AR-10003450,Office Supplies,Art,"BIC Markers, Blue",159,6,0.0,3.06,5.38,Medium,2014
TU-2014-6470,2014-12-26,2014-12-28,Second Class,Jack Garza,Consumer,Ankara,Turkey,EMEA,EMEA,FUR-RUB-10001380,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",40,2,0.6,-29.244,5.41,High,2014
TU-2014-4210,2014-12-26,2014-12-30,Standard Class,Alan Dominguez,Home Office,Elazig,Turkey,EMEA,EMEA,OFF-SME-10002740,Office Supplies,Storage,"Smead Lockers, Single Width",159,2,0.6,-59.58,5.7,Medium,2014
ID-2014-86033,2014-12-26,2014-12-30,Second Class,Bobby Odegard,Consumer,Queensland,Australia,APAC,Oceania,OFF-LA-10003376,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",33,6,0.4,-17.388,5.73,High,2014
CA-2014-134194,2014-12-26,2015-01-02,Standard Class,Guy Armstrong,Consumer,Texas,United States,US,Central,OFF-SU-10000946,Office Supplies,Supplies,Staples,45,7,0.2,5.0274,6.61,Low,2014
CA-2014-163510,2014-12-26,2014-12-29,Second Class,Joni Wasserman,Consumer,Kentucky,United States,US,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,96,3,0.0,9.594,6.81,High,2014
MX-2014-118451,2014-12-26,2014-12-30,Second Class,John Grady,Corporate,Las Tunas,Cuba,LATAM,Caribbean,OFF-AR-10000503,Office Supplies,Art,"Stanley Pens, Blue",34,5,0.0,6.7,8.0,High,2014
ES-2014-5205023,2014-12-26,2015-01-01,Standard Class,Darrin Martin,Consumer,Berlin,Germany,EU,Central,FUR-FU-10003512,Furniture,Furnishings,"Eldon Stacking Tray, Erganomic",190,7,0.1,35.826,8.09,Medium,2014
ES-2014-5314666,2014-12-26,2015-01-01,Standard Class,Mark Packer,Home Office,North Rhine-Westphalia,Germany,EU,Central,TEC-AC-10001666,Technology,Accessories,"Memorex Numeric Keypad, Erganomic",93,2,0.0,14.94,8.16,Low,2014
ES-2014-1114603,2014-12-26,2014-12-31,Standard Class,Heather Jas,Home Office,Lorraine,France,EU,Central,OFF-BI-10000734,Office Supplies,Binders,"Avery Binding Machine, Recycled",98,2,0.0,42.3,8.4,Medium,2014
IT-2014-5217096,2014-12-26,2014-12-31,Standard Class,Trudy Glocke,Consumer,Stockholm,Sweden,EU,North,OFF-FA-10000856,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",34,5,0.5,-12.975,2.84,Medium,2014
TU-2014-6470,2014-12-26,2014-12-28,Second Class,Jack Garza,Consumer,Ankara,Turkey,EMEA,EMEA,OFF-BOS-10004262,Office Supplies,Art,"Boston Highlighters, Easy-Erase",31,4,0.6,-29.136,5.12,High,2014
CA-2014-134194,2014-12-26,2015-01-02,Standard Class,Guy Armstrong,Consumer,Texas,United States,US,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,32,2,0.2,2.3808,2.52,Low,2014
TU-2014-4210,2014-12-26,2014-12-30,Standard Class,Alan Dominguez,Home Office,Elazig,Turkey,EMEA,EMEA,OFF-CAR-10002054,Office Supplies,Binders,"Cardinal Hole Reinforcements, Economy",4,2,0.6,-2.088,0.51,Medium,2014
ID-2014-86033,2014-12-26,2014-12-30,Second Class,Bobby Odegard,Consumer,Queensland,Australia,APAC,Oceania,OFF-EN-10004840,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Security-Tint",13,2,0.4,-4.416,2.12,High,2014
SU-2014-5210,2014-12-26,2014-12-30,Standard Class,Dorothy Badders,Corporate,Red Sea,Sudan,Africa,Africa,OFF-FEL-10004224,Office Supplies,Storage,"Fellowes Trays, Wire Frame",113,2,0.0,28.2,8.64,Medium,2014
TU-2014-4210,2014-12-26,2014-12-30,Standard Class,Alan Dominguez,Home Office,Elazig,Turkey,EMEA,EMEA,OFF-SAN-10003285,Office Supplies,Art,"Sanford Pens, Fluorescent",5,1,0.6,-3.966,0.13,Medium,2014
CA-2014-134194,2014-12-26,2015-01-02,Standard Class,Guy Armstrong,Consumer,Texas,United States,US,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3,3,0.8,-5.0688,0.18,Low,2014
TU-2014-6470,2014-12-26,2014-12-28,Second Class,Jack Garza,Consumer,Ankara,Turkey,EMEA,EMEA,OFF-STO-10001173,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",9,2,0.6,-5.496,0.19,High,2014
KZ-2014-8290,2014-12-26,2014-12-30,Standard Class,Bill Donatelli,Consumer,Qaraghandy,Kazakhstan,EMEA,EMEA,OFF-SME-10000018,Office Supplies,Labels,"Smead Round Labels, Laser Printer Compatible",2,1,0.7,-2.37,0.23,High,2014
CA-2014-162880,2014-12-26,2014-12-30,Standard Class,Giulietta Dortch,Corporate,Washington,United States,US,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,4,1,0.2,1.3978,0.23,Medium,2014
TU-2014-4210,2014-12-26,2014-12-30,Standard Class,Alan Dominguez,Home Office,Elazig,Turkey,EMEA,EMEA,OFF-HAR-10001948,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable",5,2,0.6,-7.296,0.34,Medium,2014
US-2014-164476,2014-12-26,2014-12-30,Standard Class,Michael Grace,Home Office,Chiriquí,Panama,LATAM,Central,OFF-LA-10002972,Office Supplies,Labels,"Avery File Folder Labels, Alphabetical",11,3,0.4,-0.912,0.44,Medium,2014
TU-2014-2880,2014-12-26,2015-01-02,Standard Class,Jack O'Briant,Corporate,Adana,Turkey,EMEA,EMEA,OFF-AVE-10004708,Office Supplies,Binders,"Avery Binder, Recycled",5,1,0.6,-1.866,0.55,Medium,2014
CA-2014-114055,2014-12-26,2014-12-30,Second Class,Mick Hernandez,Home Office,Alabama,United States,US,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,4,2,0.0,1.1946,0.61,High,2014
